Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
01/02/07,14:14:00,0.376,0.164,240,1.8,0,0,0
01/02/07,14:15:00,0.41,0.236,239.9,2,0,0,0
01/02/07,14:16:00,0.406,0.236,240.21,2,0,0,0
01/02/07,14:17:00,0.404,0.238,240.61,2,0,0,0
01/02/07,14:18:00,0.402,0.238,240.42,2,0,0,0
01/02/07,14:19:00,0.402,0.238,240.41,1.8,0,0,0
01/02/07,14:20:00,0.4,0.24,240.5,1.8,0,0,0
01/02/07,14:21:00,0.4,0.242,240.66,1.8,0,0,0
01/02/07,14:22:00,0.404,0.24,240.52,2,0,0,0
01/02/07,14:23:00,0.402,0.242,240.75,2,0,0,0
01/02/07,14:24:00,0.328,0.136,240.43,1.4,0,0,0
01/02/07,14:25:00,0.308,0.108,240.81,1.4,0,0,0
01/02/07,14:26:00,0.25,0,241.45,1,0,0,0
01/02/07,14:27:00,0.24,0,242.08,1,0,0,0
01/02/07,14:28:00,0.236,0,241.76,1,0,0,0
01/02/07,14:29:00,0.232,0,241.41,1,0,0,0
01/02/07,14:30:00,0.232,0,241.65,1,0,0,0
01/02/07,14:31:00,0.232,0,241.29,1,0,0,0
01/02/07,14:32:00,0.232,0,241.03,1,0,0,0
01/02/07,14:33:00,0.232,0,241.45,1,0,0,0
01/02/07,14:34:00,0.232,0,241.72,1,0,0,0
01/02/07,14:35:00,0.232,0,241.55,1,0,0,0
01/02/07,14:36:00,0.232,0,240.8,1,0,0,0
01/02/07,14:37:00,0.24,0,241.58,1,0,0,0
01/02/07,14:38:00,0.24,0,241.97,1,0,0,0
01/02/07,14:39:00,0.24,0,242.58,1,0,0,0
01/02/07,14:40:00,0.236,0,243.06,1,0,0,0
01/02/07,14:41:00,0.236,0,243,1,0,0,0
01/02/07,14:42:00,0.232,0,241.55,1,0,0,0
01/02/07,14:43:00,0.234,0,241.81,1,0,0,0
01/02/07,14:44:00,0.232,0,241.32,1,0,0,0
01/02/07,14:45:00,0.232,0,241.17,1,0,0,0
01/02/07,14:46:00,0.232,0,240.75,1,0,0,0
01/02/07,14:47:00,0.232,0,240.67,1,0,0,0
01/02/07,14:48:00,0.23,0,240.65,1,0,0,0
01/02/07,14:49:00,0.276,0,240.59,1.2,0,0,0
01/02/07,14:50:00,0.344,0.138,241.1,1.6,0,0,0
01/02/07,14:51:00,0.342,0.14,241.75,1.6,0,0,0
01/02/07,14:52:00,0.342,0.148,242.98,1.6,0,0,0
01/02/07,14:53:00,0.34,0.146,242.85,1.6,0,0,0
01/02/07,14:54:00,0.34,0.148,243.24,1.6,0,0,0
01/02/07,14:55:00,0.336,0.146,242.64,1.4,0,0,0
01/02/07,14:56:00,0.336,0.146,242.56,1.4,0,0,0
01/02/07,14:57:00,0.334,0.144,242.32,1.4,0,0,0
01/02/07,14:58:00,0.332,0.144,242.27,1.4,0,0,0
01/02/07,14:59:00,0.33,0.14,241.43,1.4,0,0,0
01/02/07,15:00:00,0.328,0.14,241.24,1.4,0,0,0
01/02/07,15:01:00,0.33,0.144,241.91,1.4,0,0,0
01/02/07,15:02:00,0.374,0.182,241.82,1.8,0,0,0
01/02/07,15:03:00,0.406,0.248,241.68,2,0,0,0
01/02/07,15:04:00,0.406,0.248,241.83,2,0,0,0
01/02/07,15:05:00,0.352,0.172,242.02,1.6,0,0,0
01/02/07,15:06:00,0.31,0.112,241.64,1.4,0,0,0
01/02/07,15:07:00,0.308,0.106,240.53,1.4,0,0,0
01/02/07,15:08:00,0.308,0.11,241.43,1.4,0,0,0
01/02/07,15:09:00,0.306,0.11,241.67,1.4,0,0,0
01/02/07,15:10:00,0.304,0.11,241.46,1.4,0,0,0
01/02/07,15:11:00,0.304,0.11,241.27,1.4,0,0,0
01/02/07,15:12:00,0.3,0.104,240.05,1.4,0,0,0
01/02/07,15:13:00,0.302,0.106,240.67,1.4,0,0,0
01/02/07,15:14:00,0.234,0,241.06,1,0,0,0
01/02/07,15:15:00,0.234,0,241.62,1,0,0,0
01/02/07,15:16:00,0.232,0,241.04,1,0,0,0
01/02/07,15:17:00,0.232,0,241.14,1,0,0,0
01/02/07,15:18:00,0.234,0,241.81,1,0,0,0
01/02/07,15:19:00,0.238,0,243.34,1,0,0,0
01/02/07,15:20:00,0.236,0,242.95,1,0,0,0
01/02/07,15:21:00,0.234,0,241.7,1,0,0,0
01/02/07,15:22:00,0.236,0,242.81,1,0,0,0
01/02/07,15:23:00,0.236,0,243.16,1,0,0,0
01/02/07,15:24:00,0.236,0,242.72,1,0,0,0
01/02/07,15:25:00,0.236,0,242.86,1,0,0,0
01/02/07,15:26:00,0.236,0,242.46,1,0,0,0
01/02/07,15:27:00,0.238,0,243.24,1,0,0,0
01/02/07,15:28:00,0.234,0,242.18,1,0,0,0
01/02/07,15:29:00,0.238,0,243.81,1,0,0,0
01/02/07,15:30:00,0.318,0.1,244.39,1.4,0,0,0
01/02/07,15:31:00,0.35,0.154,244.16,1.6,0,0,0
01/02/07,15:32:00,0.346,0.154,244.18,1.6,0,0,0
01/02/07,15:33:00,0.344,0.15,243.48,1.6,0,0,0
01/02/07,15:34:00,0.344,0.154,244.09,1.6,0,0,0
01/02/07,15:35:00,0.34,0.152,243.74,1.6,0,0,0
01/02/07,15:36:00,0.34,0.154,244.19,1.6,0,0,0
01/02/07,15:37:00,0.34,0.158,244.62,1.6,0,0,0
01/02/07,15:38:00,0.338,0.158,244.63,1.6,0,0,0
01/02/07,15:39:00,0.336,0.152,243.58,1.4,0,0,0
01/02/07,15:40:00,0.334,0.148,243.04,1.4,0,0,0
01/02/07,15:41:00,0.332,0.146,242.68,1.4,0,0,0
01/02/07,15:42:00,0.334,0.152,243.85,1.4,0,0,0
01/02/07,15:43:00,0.332,0.148,243.13,1.4,0,0,0
01/02/07,15:44:00,0.334,0.152,243.93,1.4,0,0,0
01/02/07,15:45:00,0.326,0.142,243.96,1.4,0,0,0
01/02/07,15:46:00,0.238,0,243.39,1,0,0,0
01/02/07,15:47:00,0.238,0,243.46,1,0,0,0
01/02/07,15:48:00,0.24,0,244.4,1,0,0,0
01/02/07,15:49:00,0.242,0,244.28,1,0,0,0
01/02/07,15:50:00,0.324,0.1,244.15,1.6,0,0,0
01/02/07,15:51:00,0.322,0.118,243.18,1.4,0,0,0
01/02/07,15:52:00,0.318,0.118,243.24,1.4,0,0,0
01/02/07,15:53:00,0.312,0.114,242.64,1.4,0,0,0
01/02/07,15:54:00,0.312,0.116,242.92,1.4,0,0,0
01/02/07,15:55:00,0.31,0.112,242.15,1.4,0,0,0
01/02/07,15:56:00,0.31,0.116,242.9,1.4,0,0,0
01/02/07,15:57:00,0.308,0.116,243,1.4,0,0,0
01/02/07,15:58:00,0.308,0.116,243.1,1.4,0,0,0
01/02/07,15:59:00,0.308,0.116,243.1,1.4,0,0,0
01/02/07,16:00:00,0.308,0.12,243.7,1.4,0,0,0
01/02/07,16:01:00,0.24,0,243.11,1,0,0,0
01/02/07,16:02:00,0.236,0,243.15,1,0,0,0
01/02/07,16:03:00,0.236,0,242.95,1,0,0,0
01/02/07,16:04:00,0.24,0,243.32,1,0,0,0
01/02/07,16:05:00,0.244,0,243.14,1,0,0,0
01/02/07,16:06:00,0.244,0,242.88,1,0,0,0
01/02/07,16:07:00,0.244,0,243.07,1,0,0,0
01/02/07,16:08:00,0.244,0,243.03,1,0,0,0
01/02/07,16:09:00,0.24,0,241.34,1,0,0,0
01/02/07,16:10:00,0.24,0,241.09,1,0,0,0
01/02/07,16:11:00,0.3,0.066,242.09,1.4,0,0,0
01/02/07,16:12:00,0.346,0.142,242.06,1.6,0,0,0
01/02/07,16:13:00,0.38,0.176,241.97,1.8,0,0,0
01/02/07,16:14:00,0.422,0.268,242.18,2,0,0,0
01/02/07,16:15:00,0.424,0.272,242.91,2,0,2,0
01/02/07,16:16:00,0.422,0.276,243.2,2,0,1,0
01/02/07,16:17:00,0.42,0.274,242.82,2,0,2,0
01/02/07,16:18:00,0.42,0.274,242.9,2,0,1,0
01/02/07,16:19:00,0.42,0.268,242.05,2,0,1,0
01/02/07,16:20:00,0.424,0.27,242.35,2,0,2,0
01/02/07,16:21:00,0.422,0.27,242.25,2,0,1,0
01/02/07,16:22:00,0.422,0.272,242.55,2,0,2,0
01/02/07,16:23:00,0.424,0.278,243.49,2,0,1,0
01/02/07,16:24:00,0.422,0.276,243.35,2,0,1,0
01/02/07,16:25:00,0.42,0.274,243.12,2,0,2,0
01/02/07,16:26:00,0.42,0.276,243.23,2,0,1,0
01/02/07,16:27:00,0.338,0.158,243.29,1.6,0,2,0
01/02/07,16:28:00,0.32,0.134,242.61,1.4,0,1,0
01/02/07,16:29:00,0.314,0.132,242.32,1.4,0,1,0
01/02/07,16:30:00,0.312,0.132,242.26,1.4,0,1,0
01/02/07,16:31:00,0.31,0.128,241.74,1.4,0,2,0
01/02/07,16:32:00,0.308,0.124,240.83,1.4,0,1,0
01/02/07,16:33:00,0.308,0.126,241.05,1.4,0,1,0
01/02/07,16:34:00,0.312,0.13,241.86,1.4,0,2,0
01/02/07,16:35:00,0.316,0.132,242.36,1.4,0,1,0
01/02/07,16:36:00,0.314,0.13,242.03,1.4,0,1,0
01/02/07,16:37:00,0.39,0.212,242.04,2,0,1,0
01/02/07,16:38:00,0.39,0.238,242.28,1.8,0,1,0
01/02/07,16:39:00,0.392,0.24,242.75,1.8,0,2,0
01/02/07,16:40:00,0.39,0.24,242.6,1.8,0,1,0
01/02/07,16:41:00,0.39,0.244,243.26,1.8,0,1,0
01/02/07,16:42:00,0.39,0.242,243.15,1.8,0,1,0
01/02/07,16:43:00,0.324,0.138,243.08,1.4,0,1,0
01/02/07,16:44:00,0.308,0.118,243.12,1.4,0,0,0
01/02/07,16:45:00,0.308,0.12,243.52,1.4,0,0,0
01/02/07,16:46:00,0.306,0.118,243.1,1.4,0,0,0
01/02/07,16:47:00,0.306,0.12,243.47,1.4,0,0,0
01/02/07,16:48:00,0.248,0,243.8,1,0,0,0
01/02/07,16:49:00,0.24,0,243.44,1,0,0,0
01/02/07,16:50:00,0.244,0,243.54,1,0,0,0
01/02/07,16:51:00,0.244,0,243.91,1,0,0,0
01/02/07,16:52:00,0.276,0,244.05,1.2,0,0,0
01/02/07,16:53:00,0.356,0.152,243.7,1.6,0,0,0
01/02/07,16:54:00,0.352,0.148,243.21,1.6,0,0,0
01/02/07,16:55:00,0.35,0.15,243.36,1.6,0,0,0
01/02/07,16:56:00,0.348,0.152,243.94,1.6,0,0,0
01/02/07,16:57:00,0.342,0.158,244.89,1.6,0,0,0
01/02/07,16:58:00,0.342,0.16,245.3,1.6,0,0,0
01/02/07,16:59:00,0.342,0.16,245.34,1.6,0,0,0
01/02/07,17:00:00,0.34,0.16,245.32,1.6,0,0,0
01/02/07,17:01:00,0.336,0.152,243.87,1.4,0,0,0
01/02/07,17:02:00,0.334,0.152,243.91,1.4,0,0,0
01/02/07,17:03:00,0.332,0.148,243.31,1.4,0,0,0
01/02/07,17:04:00,0.334,0.15,243.31,1.4,0,0,0
01/02/07,17:05:00,0.336,0.146,242.63,1.4,0,0,0
01/02/07,17:06:00,0.334,0.144,241.89,1.4,0,0,0
01/02/07,17:07:00,0.332,0.138,240.91,1.4,0,0,0
01/02/07,17:08:00,0.282,0.07,240.77,1.2,0,0,0
01/02/07,17:09:00,0.232,0,240.83,1,0,0,0
01/02/07,17:10:00,0.232,0,240.9,1,0,0,0
01/02/07,17:11:00,0.234,0,242.09,1,0,0,0
01/02/07,17:12:00,0.234,0,242.6,1,0,0,0
01/02/07,17:13:00,0.234,0,242.07,1,0,0,0
01/02/07,17:14:00,0.232,0,241.63,1,0,0,0
01/02/07,17:15:00,0.234,0,241.96,1,0,0,0
01/02/07,17:16:00,0.232,0,241.57,1,0,0,0
01/02/07,17:17:00,0.232,0,241.39,1,0,0,0
01/02/07,17:18:00,0.47,0,241.11,2,0,0,0
01/02/07,17:19:00,0.53,0,241.57,2.2,0,0,0
01/02/07,17:20:00,0.528,0,241.21,2.2,0,0,0
01/02/07,17:21:00,0.528,0,241.18,2.2,0,0,0
01/02/07,17:22:00,0.53,0,241.79,2.2,0,0,0
01/02/07,17:23:00,0.53,0,241.72,2.2,0,0,0
01/02/07,17:24:00,0.606,0.086,240.62,2.6,0,0,0
01/02/07,17:25:00,0.604,0.106,241.51,2.4,0,0,0
01/02/07,17:26:00,0.872,0.096,240.67,3.6,0,0,0
01/02/07,17:27:00,0.924,0.094,240.17,3.8,0,0,0
01/02/07,17:28:00,0.922,0.092,239.79,3.8,0,0,0
01/02/07,17:29:00,0.922,0.094,240.14,3.8,0,0,0
01/02/07,17:30:00,0.924,0.096,240.39,3.8,0,0,0
01/02/07,17:31:00,0.934,0.098,240.95,3.8,0,0,0
01/02/07,17:32:00,0.948,0.098,241.41,3.8,0,0,0
01/02/07,17:33:00,0.972,0.128,241.33,4,0,0,0
01/02/07,17:34:00,1.04,0.234,241.62,4.4,0,0,0
01/02/07,17:35:00,1.034,0.232,241.31,4.4,0,0,0
01/02/07,17:36:00,1.03,0.232,241.02,4.4,0,0,0
01/02/07,17:37:00,1.028,0.232,241.13,4.4,0,0,0
01/02/07,17:38:00,1.056,0.228,240.49,4.4,0,0,0
01/02/07,17:39:00,1.062,0.218,238.86,4.4,0,0,0
01/02/07,17:40:00,1.268,0.216,239.02,5.4,0,0,0
01/02/07,17:41:00,1.242,0.22,239.61,5.2,0,0,0
01/02/07,17:42:00,1.01,0.222,239.3,4.2,0,0,0
01/02/07,17:43:00,1.01,0.224,239.49,4.2,0,0,0
01/02/07,17:44:00,1.01,0.224,239.48,4.2,0,0,0
01/02/07,17:45:00,1.012,0.226,240.02,4.2,0,0,0
01/02/07,17:46:00,1.008,0.224,239.7,4.2,0,0,0
01/02/07,17:47:00,1.192,0.27,239.4,5.4,0,0,0
01/02/07,17:48:00,1.626,0.316,239.16,7,0,0,0
01/02/07,17:49:00,1.354,0.23,239.57,5.6,0,0,0
01/02/07,17:50:00,1.33,0.192,239.99,5.6,0,0,0
01/02/07,17:51:00,1.292,0.13,239.99,5.4,0,0,0
01/02/07,17:52:00,1.506,0.07,239.77,6.2,0,0,0
01/02/07,17:53:00,1.374,0,239.15,5.8,0,0,0
01/02/07,17:54:00,1.46,0,238.87,6,0,0,0
01/02/07,17:55:00,1.462,0,239.11,6,0,0,0
01/02/07,17:56:00,1.272,0,239.54,5.2,0,0,0
01/02/07,17:57:00,1.286,0,239.93,5.2,0,0,0
01/02/07,17:58:00,1.282,0,239.7,5.2,0,0,0
01/02/07,17:59:00,1.278,0,239.26,5.2,0,0,0
01/02/07,18:00:00,1.48,0,238.99,6.4,0,0,2
01/02/07,18:01:00,2.348,0,237.29,9.8,0,0,18
01/02/07,18:02:00,2.334,0,237.28,9.8,0,0,18
01/02/07,18:03:00,2.324,0,237.47,9.8,0,0,17
01/02/07,18:04:00,2.32,0,237.72,9.6,0,0,18
01/02/07,18:05:00,2.312,0,237.51,9.6,0,0,17
01/02/07,18:06:00,2.322,0,238.18,9.6,0,0,18
01/02/07,18:07:00,2.332,0,238.86,9.6,0,0,17
01/02/07,18:08:00,2.33,0,238.86,9.6,0,0,18
01/02/07,18:09:00,2.33,0,238.83,9.6,0,0,17
01/02/07,18:10:00,2.312,0,237.86,9.6,0,0,18
01/02/07,18:11:00,2.304,0,237.39,9.6,0,0,17
01/02/07,18:12:00,2.38,0,238.84,10,0,0,17
01/02/07,18:13:00,2.43,0.114,238.52,10.2,0,0,18
01/02/07,18:14:00,2.428,0.114,238.66,10.2,0,0,17
01/02/07,18:15:00,2.416,0.112,238.09,10,0,0,18
01/02/07,18:16:00,2.394,0.108,236.9,10,0,0,17
01/02/07,18:17:00,2.396,0.108,237.05,10,0,0,17
01/02/07,18:18:00,2.428,0.122,237.73,10.2,0,0,18
01/02/07,18:19:00,2.496,0.234,238.25,10.4,0,0,17
01/02/07,18:20:00,2.502,0.236,238.6,10.4,0,1,17
01/02/07,18:21:00,2.48,0.23,237.67,10.4,0,2,18
01/02/07,18:22:00,2.48,0.23,237.63,10.4,0,1,17
01/02/07,18:23:00,2.558,0.316,237.5,10.8,0,2,17
01/02/07,18:24:00,2.542,0.326,237.07,10.8,0,1,18
01/02/07,18:25:00,2.554,0.33,237.76,10.8,0,1,17
01/02/07,18:26:00,2.558,0.332,238.08,10.8,0,2,17
01/02/07,18:27:00,2.548,0.33,237.57,10.8,0,1,18
01/02/07,18:28:00,2.548,0.328,237.42,10.8,0,2,17
01/02/07,18:29:00,2.778,0.368,238.13,11.6,0,1,17
01/02/07,18:30:00,2.902,0.5,238.04,12.2,0,1,18
01/02/07,18:31:00,2.728,0.268,238.6,11.4,0,2,17
01/02/07,18:32:00,2.524,0.202,238.13,10.6,0,1,17
01/02/07,18:33:00,2.51,0.204,238.32,10.4,0,1,18
01/02/07,18:34:00,2.748,0.194,237.02,11.6,0,2,17
01/02/07,18:35:00,2.784,0.194,237.29,11.6,0,1,17
01/02/07,18:36:00,2.568,0.16,237.14,10.8,0,1,18
01/02/07,18:37:00,2.338,0.1,237.78,9.8,0,2,17
01/02/07,18:38:00,2.444,0.094,237.63,10.2,0,1,17
01/02/07,18:39:00,2.516,0.1,237.56,10.6,0,1,18
01/02/07,18:40:00,2.782,0.088,235.63,11.8,0,1,17
01/02/07,18:41:00,2.594,0.086,236.21,11,0,1,17
01/02/07,18:42:00,2.574,0.09,236.49,10.8,0,2,17
01/02/07,18:43:00,3.218,0.232,236.62,14,0,1,17
01/02/07,18:44:00,3.414,0.356,235.94,15,0,1,17
01/02/07,18:45:00,2.664,0.214,235.87,11.2,0,1,17
01/02/07,18:46:00,2.668,0.214,236.12,11.2,0,1,17
01/02/07,18:47:00,2.606,0.218,236.49,11,0,2,17
01/02/07,18:48:00,2.406,0.22,236.47,10.2,0,1,18
01/02/07,18:49:00,2.352,0.224,236.51,10,0,1,17
01/02/07,18:50:00,2.71,0.25,236.12,11.4,0,1,17
01/02/07,18:51:00,3,0.252,236.35,12.6,0,1,17
01/02/07,18:52:00,3.016,0.254,237.02,12.6,0,1,17
01/02/07,18:53:00,3.006,0.254,237.07,12.6,0,2,17
01/02/07,18:54:00,2.976,0.23,236.49,12.6,0,1,18
01/02/07,18:55:00,2.93,0.134,236.44,12.4,0,0,17
01/02/07,18:56:00,2.938,0.134,236.74,12.4,0,0,17
01/02/07,18:57:00,2.972,0.172,236.41,12.6,0,0,17
01/02/07,18:58:00,2.996,0.232,236.35,12.6,0,0,17
01/02/07,18:59:00,3.008,0.236,236.96,12.6,0,0,17
01/02/07,19:00:00,3.228,0.282,236.67,13.6,0,0,18
01/02/07,19:01:00,3.306,0.43,236.58,14,0,0,17
01/02/07,19:02:00,3.196,0.414,236.51,13.6,0,0,17
01/02/07,19:03:00,3.088,0.272,236.64,13,0,0,17
01/02/07,19:04:00,2.996,0.106,237.04,12.6,0,0,17
01/02/07,19:05:00,3.066,0.11,237.7,12.8,0,0,18
01/02/07,19:06:00,2.93,0.11,237.6,12.2,0,0,17
01/02/07,19:07:00,2.926,0.11,237.5,12.2,0,0,17
01/02/07,19:08:00,2.942,0.112,238.25,12.2,0,0,18
01/02/07,19:09:00,2.92,0.108,237.32,12.2,0,0,17
01/02/07,19:10:00,2.916,0.106,237.04,12.2,0,0,17
01/02/07,19:11:00,2.914,0.106,236.97,12.2,0,0,17
01/02/07,19:12:00,2.91,0.106,237.1,12.2,0,0,18
01/02/07,19:13:00,2.926,0.108,238.03,12.2,0,0,17
01/02/07,19:14:00,2.866,0,237.67,12,0,0,17
01/02/07,19:15:00,2.852,0,237.41,12,0,0,18
01/02/07,19:16:00,2.852,0,237.58,12,0,0,17
01/02/07,19:17:00,2.824,0,236.08,11.8,0,0,17
01/02/07,19:18:00,2.822,0,236.16,11.8,0,0,17
01/02/07,19:19:00,2.83,0,236.28,12,0,0,17
01/02/07,19:20:00,2.854,0,236.78,12,0,0,17
01/02/07,19:21:00,2.834,0,236.32,12,0,0,17
01/02/07,19:22:00,2.826,0,236.02,12,0,0,18
01/02/07,19:23:00,2.828,0,236.12,12,0,0,17
01/02/07,19:24:00,2.83,0,234.71,12,0,0,17
01/02/07,19:25:00,2.902,0.124,234.49,12.4,0,0,16
01/02/07,19:26:00,2.922,0.128,235.7,12.4,0,0,17
01/02/07,19:27:00,2.91,0.128,235.62,12.2,0,0,17
01/02/07,19:28:00,2.902,0.126,235.12,12.2,0,0,17
01/02/07,19:29:00,2.898,0.124,234.59,12.2,0,0,17
01/02/07,19:30:00,2.912,0.126,235.26,12.4,0,0,17
01/02/07,19:31:00,2.892,0.124,234.57,12.2,0,0,17
01/02/07,19:32:00,2.882,0.124,234.39,12.2,0,0,17
01/02/07,19:33:00,2.898,0.128,235.2,12.2,0,0,17
01/02/07,19:34:00,2.904,0.13,235.45,12.2,0,0,17
01/02/07,19:35:00,3.04,0.122,233.89,13,0,0,17
01/02/07,19:36:00,3.036,0.12,233.56,13,0,0,17
01/02/07,19:37:00,3.214,0.198,234.26,14,0,0,16
01/02/07,19:38:00,4.48,0.372,233.96,19.4,0,0,17
01/02/07,19:39:00,4.458,0.346,234.63,19.2,0,0,17
01/02/07,19:40:00,3.834,0.354,235.64,16.6,0,0,17
01/02/07,19:41:00,2.672,0.166,237.57,11.2,0,0,17
01/02/07,19:42:00,2.618,0.1,237.12,11,0,0,18
01/02/07,19:43:00,3.602,0.254,236.55,15.6,0,0,17
01/02/07,19:44:00,3.042,0.144,236.09,13.2,0,0,17
01/02/07,19:45:00,2.672,0.176,235.89,11.4,0,0,17
01/02/07,19:46:00,2.662,0.19,235.63,11.2,0,0,17
01/02/07,19:47:00,3.02,0.25,234.99,13.2,0,0,17
01/02/07,19:48:00,3.824,0.354,234.7,16.6,0,0,17
01/02/07,19:49:00,2.8,0.248,235.99,11.8,0,0,17
01/02/07,19:50:00,2.662,0.186,235.27,11.2,0,0,17
01/02/07,19:51:00,2.658,0.186,235.14,11.2,0,0,17
01/02/07,19:52:00,2.648,0.184,234.82,11.2,0,0,17
01/02/07,19:53:00,2.658,0.186,235.67,11.2,0,0,17
01/02/07,19:54:00,2.664,0.188,236.02,11.2,0,0,17
01/02/07,19:55:00,2.676,0.19,236.55,11.2,0,0,17
01/02/07,19:56:00,2.67,0.188,236.34,11.2,0,0,17
01/02/07,19:57:00,2.604,0.164,237.02,11,0,0,17
01/02/07,19:58:00,2.97,0.196,236.07,13,0,0,18
01/02/07,19:59:00,2.828,0.154,236.96,12.2,0,0,17
01/02/07,20:00:00,2.38,0.086,238.13,10,0,0,17
01/02/07,20:01:00,2.358,0.08,237.53,9.8,0,0,17
01/02/07,20:02:00,2.362,0.082,237.75,9.8,0,0,18
01/02/07,20:03:00,2.462,0.196,237.26,10.4,0,0,17
01/02/07,20:04:00,2.454,0.206,237.05,10.4,0,0,17
01/02/07,20:05:00,2.454,0.206,237.18,10.4,0,0,17
01/02/07,20:06:00,2.448,0.206,237.03,10.2,0,0,18
01/02/07,20:07:00,2.412,0.146,237.34,10.2,0,0,17
01/02/07,20:08:00,2.398,0.106,237.33,10,0,0,17
01/02/07,20:09:00,2.358,0.102,235.75,10,0,0,17
01/02/07,20:10:00,2.352,0.1,235.5,10,0,0,17
01/02/07,20:11:00,2.424,0.102,235.86,10.2,0,0,17
01/02/07,20:12:00,2.612,0.098,235.48,11,0,0,17
01/02/07,20:13:00,2.78,0.094,235.47,11.8,0,0,17
01/02/07,20:14:00,2.784,0.094,235.28,11.8,0,0,17
01/02/07,20:15:00,2.888,0.094,235.79,12.2,0,0,17
01/02/07,20:16:00,3.216,0.092,236.18,13.6,0,0,18
01/02/07,20:17:00,3.094,0.094,236.57,13,0,0,17
01/02/07,20:18:00,2.984,0.094,235.43,12.6,0,0,17
01/02/07,20:19:00,2.824,0,235.55,12,0,0,17
01/02/07,20:20:00,2.74,0,235.96,11.6,0,0,17
01/02/07,20:21:00,2.344,0,236.47,9.8,0,0,17
01/02/07,20:22:00,2.354,0,236.6,9.8,0,0,17
01/02/07,20:23:00,2.43,0.094,235.84,10.2,0,0,17
01/02/07,20:24:00,2.422,0.118,235.53,10.2,0,1,17
01/02/07,20:25:00,2.418,0.116,235.33,10.2,0,1,17
01/02/07,20:26:00,2.412,0.116,235.06,10.2,0,2,17
01/02/07,20:27:00,2.392,0.112,233.69,10.2,0,1,17
01/02/07,20:28:00,2.396,0.112,234.08,10.2,0,2,17
01/02/07,20:29:00,2.36,0.116,234.73,10,0,1,17
01/02/07,20:30:00,2.358,0.118,235.35,10,0,1,17
01/02/07,20:31:00,2.184,0.18,235.57,9.2,0,2,17
01/02/07,20:32:00,1.964,0.21,236.89,8.2,0,1,17
01/02/07,20:33:00,1.818,0.206,237.18,7.6,0,2,17
01/02/07,20:34:00,1.702,0.198,237.38,7.2,0,1,17
01/02/07,20:35:00,1.702,0.198,237.52,7.2,0,1,18
01/02/07,20:36:00,1.702,0.2,237.76,7.2,0,2,17
01/02/07,20:37:00,1.706,0.202,238.38,7.2,0,1,17
01/02/07,20:38:00,1.696,0.2,237.79,7.2,0,1,18
01/02/07,20:39:00,1.698,0.2,238.07,7.2,0,1,17
01/02/07,20:40:00,1.704,0.202,238.66,7.2,0,2,18
01/02/07,20:41:00,1.698,0.2,238.23,7,0,1,17
01/02/07,20:42:00,1.81,0.322,238.35,7.6,0,1,17
01/02/07,20:43:00,1.818,0.338,239.53,7.6,0,1,18
01/02/07,20:44:00,1.824,0.344,240.24,7.6,0,2,18
01/02/07,20:45:00,1.812,0.338,239.47,7.6,0,1,17
01/02/07,20:46:00,1.724,0.332,238.39,7.2,0,1,18
01/02/07,20:47:00,1.624,0.246,238.47,6.8,0,1,17
01/02/07,20:48:00,1.622,0.238,239.13,6.8,0,1,18
01/02/07,20:49:00,1.618,0.236,238.87,6.8,0,2,17
01/02/07,20:50:00,1.604,0.23,237.87,6.8,0,1,17
01/02/07,20:51:00,1.618,0.236,239.11,6.8,0,1,18
01/02/07,20:52:00,1.616,0.236,239.03,6.8,0,1,17
01/02/07,20:53:00,1.612,0.234,238.76,6.8,0,1,18
01/02/07,20:54:00,1.612,0.236,238.78,6.8,0,2,17
01/02/07,20:55:00,1.606,0.232,238.35,6.8,0,1,18
01/02/07,20:56:00,1.572,0.176,238.2,6.6,0,0,17
01/02/07,20:57:00,1.53,0.112,237.73,6.4,0,0,18
01/02/07,20:58:00,1.458,0,238,6,0,0,17
01/02/07,20:59:00,1.444,0,238.18,6,0,0,17
01/02/07,21:00:00,1.436,0,237.56,6,0,0,18
01/02/07,21:01:00,1.44,0,237.31,6,0,0,17
01/02/07,21:02:00,1.448,0,237.9,6,0,0,17
01/02/07,21:03:00,1.456,0,238.62,6,0,0,18
01/02/07,21:04:00,1.458,0,239.44,6,0,0,17
01/02/07,21:05:00,1.448,0,238.62,6,0,0,18
01/02/07,21:06:00,1.454,0,239.08,6,0,0,17
01/02/07,21:07:00,1.454,0,239.04,6,0,0,18
01/02/07,21:08:00,1.454,0,239.09,6,0,0,17
01/02/07,21:09:00,1.46,0,239.54,6,0,0,18
01/02/07,21:10:00,1.462,0,239.88,6,0,0,17
01/02/07,21:11:00,1.46,0,239.64,6,0,0,18
01/02/07,21:12:00,1.454,0,239.13,6,0,0,18
01/02/07,21:13:00,1.44,0,237.88,6,0,0,17
01/02/07,21:14:00,1.446,0,238.43,6,0,0,17
01/02/07,21:15:00,1.526,0.07,238.45,6.4,0,0,18
01/02/07,21:16:00,1.526,0.086,238.35,6.4,0,0,17
01/02/07,21:17:00,1.536,0.088,239.14,6.4,0,0,18
01/02/07,21:18:00,1.534,0.088,238.84,6.4,0,0,17
01/02/07,21:19:00,1.532,0.088,238.83,6.4,0,0,18
