"","Date","Time","GlobalActivePower","GlobalReactivePower","Voltage","GlobalIntensity","SubMeteringKitchen","SubMeteringLaundry","SubMeteringWaterHeater"
"67355",2007-02-01,"11:58:00",1.386,0.1,241.65,5.6,0,0,18
"67356",2007-02-01,"11:59:00",1.37,0.094,240.38,5.6,0,0,17
"67357",2007-02-01,"12:00:00",1.36,0.09,239.57,5.6,0,0,18
"67358",2007-02-01,"12:01:00",1.36,0.092,239.84,5.6,0,0,18
"67359",2007-02-01,"12:02:00",1.364,0.094,240.16,5.6,0,0,17
"67360",2007-02-01,"12:03:00",1.362,0.094,240.03,5.6,0,0,18
"67361",2007-02-01,"12:04:00",1.37,0.096,240.87,5.6,0,0,18
"67362",2007-02-01,"12:05:00",1.362,0.06,240.89,5.6,0,0,17
"67363",2007-02-01,"12:06:00",1.402,0.122,240.03,5.8,0,0,18
"67364",2007-02-01,"12:07:00",1.406,0.122,239.96,5.8,0,0,18
"67365",2007-02-01,"12:08:00",1.402,0.122,239.85,5.8,0,0,17
"67366",2007-02-01,"12:09:00",1.404,0.124,240.33,5.8,0,0,18
"67367",2007-02-01,"12:10:00",1.398,0.122,240.04,5.8,0,0,18
"67368",2007-02-01,"12:11:00",1.4,0.126,240.82,5.8,0,0,17
"67369",2007-02-01,"12:12:00",1.392,0.122,240.14,5.8,0,0,18
"67370",2007-02-01,"12:13:00",1.384,0.12,239.51,5.8,0,0,18
"67371",2007-02-01,"12:14:00",1.39,0.122,240.31,5.8,0,0,17
"67372",2007-02-01,"12:15:00",1.39,0.124,240.32,5.8,0,0,18
"67373",2007-02-01,"12:16:00",1.386,0.122,239.93,5.8,0,0,18
"67374",2007-02-01,"12:17:00",1.096,0.128,240.77,5,0,0,13
"67375",2007-02-01,"12:18:00",0.326,0.136,241.03,1.4,0,0,0
"67376",2007-02-01,"12:19:00",0.326,0.136,241.12,1.4,0,0,0
"67377",2007-02-01,"12:20:00",0.326,0.134,240.62,1.4,0,0,0
"67378",2007-02-01,"12:21:00",0.262,0.046,240.8,1.2,0,0,0
"67379",2007-02-01,"12:22:00",0.23,0,240.13,1,0,0,0
"67380",2007-02-01,"12:23:00",0.23,0,240.02,1,0,0,0
"67381",2007-02-01,"12:24:00",0.23,0,240.29,1,0,0,0
"67382",2007-02-01,"12:25:00",0.23,0,240.12,1,0,0,0
"67383",2007-02-01,"12:26:00",0.23,0,240.44,1,0,0,0
"67384",2007-02-01,"12:27:00",0.232,0,241.37,1,0,0,0
"67385",2007-02-01,"12:28:00",0.232,0,240.88,1,0,0,0
"67386",2007-02-01,"12:29:00",0.232,0,240.69,1,0,0,0
"67387",2007-02-01,"12:30:00",0.23,0,240.53,1,0,0,0
"67388",2007-02-01,"12:31:00",0.232,0,240.86,1,0,0,0
"67389",2007-02-01,"12:32:00",0.232,0,241.09,1,0,0,0
"67390",2007-02-01,"12:33:00",0.232,0,240.89,1,0,0,0
"67391",2007-02-01,"12:34:00",0.234,0,241.73,1,0,0,0
"67392",2007-02-01,"12:35:00",0.234,0,241.73,1,0,0,0
"67393",2007-02-01,"12:36:00",0.232,0,240.81,1,0,0,0
"67394",2007-02-01,"12:37:00",0.232,0,241.28,1,0,0,0
"67395",2007-02-01,"12:38:00",0.234,0,241.36,1,0,0,0
"67396",2007-02-01,"12:39:00",0.232,0,241.29,1,0,0,0
"67397",2007-02-01,"12:40:00",0.258,0,241.52,1.2,0,0,0
"67398",2007-02-01,"12:41:00",0.31,0.11,241.68,1.4,0,0,0
"67399",2007-02-01,"12:42:00",0.31,0.11,241.81,1.4,0,0,0
"67400",2007-02-01,"12:43:00",0.312,0.114,242.6,1.4,0,0,0
"67401",2007-02-01,"12:44:00",0.312,0.114,242.79,1.4,0,0,0
"67402",2007-02-01,"12:45:00",0.31,0.11,241.72,1.4,0,0,0
"67403",2007-02-01,"12:46:00",0.368,0.168,241.22,1.8,0,0,0
"67404",2007-02-01,"12:47:00",0.416,0.238,240.73,2,0,0,0
"67405",2007-02-01,"12:48:00",0.408,0.236,240.18,2,0,0,0
"67406",2007-02-01,"12:49:00",0.408,0.24,240.85,2,0,0,0
"67407",2007-02-01,"12:50:00",0.408,0.246,241.96,2,0,0,0
"67408",2007-02-01,"12:51:00",0.404,0.242,241.97,2,0,0,0
"67409",2007-02-01,"12:52:00",0.334,0.14,241.7,1.4,0,0,0
"67410",2007-02-01,"12:53:00",0.334,0.14,241.46,1.4,0,0,0
"67411",2007-02-01,"12:54:00",0.332,0.14,241.55,1.4,0,0,0
"67412",2007-02-01,"12:55:00",0.332,0.142,241.69,1.4,0,0,0
"67413",2007-02-01,"12:56:00",0.33,0.138,241,1.4,0,0,0
"67414",2007-02-01,"12:57:00",0.33,0.14,241.44,1.4,0,0,0
"67415",2007-02-01,"12:58:00",0.328,0.14,241.43,1.4,0,0,0
"67416",2007-02-01,"12:59:00",0.33,0.144,241.87,1.4,0,0,0
"67417",2007-02-01,"13:00:00",0.328,0.144,241.75,1.4,0,0,0
"67418",2007-02-01,"13:01:00",0.328,0.142,241.64,1.4,0,0,0
"67419",2007-02-01,"13:02:00",0.258,0,242.02,1.2,0,0,0
"67420",2007-02-01,"13:03:00",0.234,0,241.53,1,0,0,0
"67421",2007-02-01,"13:04:00",0.232,0,241.24,1,0,0,0
"67422",2007-02-01,"13:05:00",0.234,0,241.48,1,0,0,0
"67423",2007-02-01,"13:06:00",0.232,0,240.55,1,0,0,0
"67424",2007-02-01,"13:07:00",0.232,0,240.42,1,0,0,0
"67425",2007-02-01,"13:08:00",0.23,0,239.88,1,0,0,0
"67426",2007-02-01,"13:09:00",0.23,0,239.49,1,0,0,0
"67427",2007-02-01,"13:10:00",0.228,0,238.82,1,0,0,0
"67428",2007-02-01,"13:11:00",0.228,0,238.19,1,0,0,0
"67429",2007-02-01,"13:12:00",0.228,0,238.19,1,0,0,0
"67430",2007-02-01,"13:13:00",0.228,0,238.58,1,0,0,0
"67431",2007-02-01,"13:14:00",0.228,0,238.71,1,0,0,0
"67432",2007-02-01,"13:15:00",0.228,0,238.24,1,0,0,0
"67433",2007-02-01,"13:16:00",0.228,0,238.77,1,0,0,0
"67434",2007-02-01,"13:17:00",0.23,0,239.4,1,0,0,0
"67435",2007-02-01,"13:18:00",0.23,0,239.48,1,0,0,0
"67436",2007-02-01,"13:19:00",0.23,0,239.56,1,0,0,0
"67437",2007-02-01,"13:20:00",0.23,0,239.85,1,0,0,0
"67438",2007-02-01,"13:21:00",0.232,0,240.43,1,0,0,0
"67439",2007-02-01,"13:22:00",0.24,0,240.47,1,0,0,0
"67440",2007-02-01,"13:23:00",0.238,0,240.47,1,0,0,0
"67441",2007-02-01,"13:24:00",0.238,0,240.5,1,0,0,0
"67442",2007-02-01,"13:25:00",0.238,0,240.69,1,0,0,0
"67443",2007-02-01,"13:26:00",0.238,0,240.74,1,0,0,0
"67444",2007-02-01,"13:27:00",0.312,0.068,241.95,1.6,0,0,0
"67445",2007-02-01,"13:28:00",0.422,0.248,242.06,2,0,0,0
"67446",2007-02-01,"13:29:00",0.418,0.246,241.72,2,0,0,0
"67447",2007-02-01,"13:30:00",0.416,0.248,241.88,2,0,0,0
"67448",2007-02-01,"13:31:00",0.416,0.25,242.27,2,0,0,0
"67449",2007-02-01,"13:32:00",0.412,0.248,241.79,2,0,0,0
"67450",2007-02-01,"13:33:00",0.408,0.246,241.45,2,0,0,0
"67451",2007-02-01,"13:34:00",0.404,0.242,240.96,2,0,0,0
"67452",2007-02-01,"13:35:00",0.402,0.242,240.98,2,0,0,0
"67453",2007-02-01,"13:36:00",0.4,0.24,240.73,1.8,0,0,0
"67454",2007-02-01,"13:37:00",0.406,0.238,240.4,2,0,0,0
"67455",2007-02-01,"13:38:00",0.396,0.228,240.13,1.8,0,0,0
"67456",2007-02-01,"13:39:00",0.332,0.136,240.3,1.4,0,0,0
"67457",2007-02-01,"13:40:00",0.33,0.132,239.62,1.4,0,0,0
"67458",2007-02-01,"13:41:00",0.328,0.13,239.11,1.4,0,0,0
"67459",2007-02-01,"13:42:00",0.328,0.128,238.64,1.4,0,0,0
"67460",2007-02-01,"13:43:00",0.248,0,239.75,1,0,0,0
"67461",2007-02-01,"13:44:00",0.288,0.052,239.77,1.4,0,0,0
"67462",2007-02-01,"13:45:00",0.316,0.122,239.76,1.4,0,1,0
"67463",2007-02-01,"13:46:00",0.312,0.12,239.61,1.4,0,1,0
"67464",2007-02-01,"13:47:00",0.312,0.12,239.58,1.4,0,1,0
"67465",2007-02-01,"13:48:00",0.312,0.116,238.77,1.4,0,2,0
"67466",2007-02-01,"13:49:00",0.312,0.116,238.69,1.4,0,1,0
"67467",2007-02-01,"13:50:00",0.312,0.116,238.73,1.4,0,1,0
"67468",2007-02-01,"13:51:00",0.314,0.118,239.09,1.4,0,2,0
"67469",2007-02-01,"13:52:00",0.32,0.12,239.44,1.4,0,1,0
"67470",2007-02-01,"13:53:00",0.32,0.12,239.72,1.4,0,2,0
"67471",2007-02-01,"13:54:00",0.32,0.12,239.77,1.4,0,1,0
"67472",2007-02-01,"13:55:00",0.318,0.12,239.65,1.4,0,1,0
"67473",2007-02-01,"13:56:00",0.32,0.124,240.6,1.4,0,2,0
"67474",2007-02-01,"13:57:00",0.318,0.122,240.12,1.4,0,1,0
"67475",2007-02-01,"13:58:00",0.318,0.122,240.09,1.4,0,1,0
"67476",2007-02-01,"13:59:00",0.316,0.122,239.83,1.4,0,2,0
"67477",2007-02-01,"14:00:00",0.314,0.12,239.7,1.4,0,1,0
"67478",2007-02-01,"14:01:00",0.31,0.124,240.44,1.4,0,1,0
"67479",2007-02-01,"14:02:00",0.31,0.128,241.63,1.4,0,2,0
"67480",2007-02-01,"14:03:00",0.31,0.13,242.04,1.4,0,1,0
"67481",2007-02-01,"14:04:00",0.308,0.128,241.56,1.4,0,1,0
"67482",2007-02-01,"14:05:00",0.308,0.126,241.14,1.4,0,1,0
"67483",2007-02-01,"14:06:00",0.308,0.128,241.56,1.4,0,2,0
"67484",2007-02-01,"14:07:00",0.314,0.13,241.62,1.4,0,1,0
"67485",2007-02-01,"14:08:00",0.358,0.17,241.94,1.8,0,1,0
"67486",2007-02-01,"14:09:00",0.424,0.268,242.03,2,0,1,0
"67487",2007-02-01,"14:10:00",0.42,0.268,242.21,2,0,2,0
"67488",2007-02-01,"14:11:00",0.416,0.264,241.55,2,0,1,0
"67489",2007-02-01,"14:12:00",0.412,0.258,240.59,2,0,1,0
"67490",2007-02-01,"14:13:00",0.39,0.224,240.33,1.8,0,1,0
"67491",2007-02-01,"14:14:00",0.376,0.164,240,1.8,0,0,0
"67492",2007-02-01,"14:15:00",0.41,0.236,239.9,2,0,0,0
"67493",2007-02-01,"14:16:00",0.406,0.236,240.21,2,0,0,0
"67494",2007-02-01,"14:17:00",0.404,0.238,240.61,2,0,0,0
"67495",2007-02-01,"14:18:00",0.402,0.238,240.42,2,0,0,0
"67496",2007-02-01,"14:19:00",0.402,0.238,240.41,1.8,0,0,0
"67497",2007-02-01,"14:20:00",0.4,0.24,240.5,1.8,0,0,0
"67498",2007-02-01,"14:21:00",0.4,0.242,240.66,1.8,0,0,0
"67499",2007-02-01,"14:22:00",0.404,0.24,240.52,2,0,0,0
"67500",2007-02-01,"14:23:00",0.402,0.242,240.75,2,0,0,0
"67501",2007-02-01,"14:24:00",0.328,0.136,240.43,1.4,0,0,0
"67502",2007-02-01,"14:25:00",0.308,0.108,240.81,1.4,0,0,0
"67503",2007-02-01,"14:26:00",0.25,0,241.45,1,0,0,0
"67504",2007-02-01,"14:27:00",0.24,0,242.08,1,0,0,0
"67505",2007-02-01,"14:28:00",0.236,0,241.76,1,0,0,0
"67506",2007-02-01,"14:29:00",0.232,0,241.41,1,0,0,0
"67507",2007-02-01,"14:30:00",0.232,0,241.65,1,0,0,0
"67508",2007-02-01,"14:31:00",0.232,0,241.29,1,0,0,0
"67509",2007-02-01,"14:32:00",0.232,0,241.03,1,0,0,0
"67510",2007-02-01,"14:33:00",0.232,0,241.45,1,0,0,0
"67511",2007-02-01,"14:34:00",0.232,0,241.72,1,0,0,0
"67512",2007-02-01,"14:35:00",0.232,0,241.55,1,0,0,0
"67513",2007-02-01,"14:36:00",0.232,0,240.8,1,0,0,0
"67514",2007-02-01,"14:37:00",0.24,0,241.58,1,0,0,0
"67515",2007-02-01,"14:38:00",0.24,0,241.97,1,0,0,0
"67516",2007-02-01,"14:39:00",0.24,0,242.58,1,0,0,0
"67517",2007-02-01,"14:40:00",0.236,0,243.06,1,0,0,0
"67518",2007-02-01,"14:41:00",0.236,0,243,1,0,0,0
"67519",2007-02-01,"14:42:00",0.232,0,241.55,1,0,0,0
"67520",2007-02-01,"14:43:00",0.234,0,241.81,1,0,0,0
"67521",2007-02-01,"14:44:00",0.232,0,241.32,1,0,0,0
"67522",2007-02-01,"14:45:00",0.232,0,241.17,1,0,0,0
"67523",2007-02-01,"14:46:00",0.232,0,240.75,1,0,0,0
"67524",2007-02-01,"14:47:00",0.232,0,240.67,1,0,0,0
"67525",2007-02-01,"14:48:00",0.23,0,240.65,1,0,0,0
"67526",2007-02-01,"14:49:00",0.276,0,240.59,1.2,0,0,0
"67527",2007-02-01,"14:50:00",0.344,0.138,241.1,1.6,0,0,0
"67528",2007-02-01,"14:51:00",0.342,0.14,241.75,1.6,0,0,0
"67529",2007-02-01,"14:52:00",0.342,0.148,242.98,1.6,0,0,0
"67530",2007-02-01,"14:53:00",0.34,0.146,242.85,1.6,0,0,0
"67531",2007-02-01,"14:54:00",0.34,0.148,243.24,1.6,0,0,0
"67532",2007-02-01,"14:55:00",0.336,0.146,242.64,1.4,0,0,0
"67533",2007-02-01,"14:56:00",0.336,0.146,242.56,1.4,0,0,0
"67534",2007-02-01,"14:57:00",0.334,0.144,242.32,1.4,0,0,0
"67535",2007-02-01,"14:58:00",0.332,0.144,242.27,1.4,0,0,0
"67536",2007-02-01,"14:59:00",0.33,0.14,241.43,1.4,0,0,0
"67537",2007-02-01,"15:00:00",0.328,0.14,241.24,1.4,0,0,0
"67538",2007-02-01,"15:01:00",0.33,0.144,241.91,1.4,0,0,0
"67539",2007-02-01,"15:02:00",0.374,0.182,241.82,1.8,0,0,0
"67540",2007-02-01,"15:03:00",0.406,0.248,241.68,2,0,0,0
"67541",2007-02-01,"15:04:00",0.406,0.248,241.83,2,0,0,0
"67542",2007-02-01,"15:05:00",0.352,0.172,242.02,1.6,0,0,0
"67543",2007-02-01,"15:06:00",0.31,0.112,241.64,1.4,0,0,0
"67544",2007-02-01,"15:07:00",0.308,0.106,240.53,1.4,0,0,0
"67545",2007-02-01,"15:08:00",0.308,0.11,241.43,1.4,0,0,0
"67546",2007-02-01,"15:09:00",0.306,0.11,241.67,1.4,0,0,0
"67547",2007-02-01,"15:10:00",0.304,0.11,241.46,1.4,0,0,0
"67548",2007-02-01,"15:11:00",0.304,0.11,241.27,1.4,0,0,0
"67549",2007-02-01,"15:12:00",0.3,0.104,240.05,1.4,0,0,0
"67550",2007-02-01,"15:13:00",0.302,0.106,240.67,1.4,0,0,0
"67551",2007-02-01,"15:14:00",0.234,0,241.06,1,0,0,0
"67552",2007-02-01,"15:15:00",0.234,0,241.62,1,0,0,0
"67553",2007-02-01,"15:16:00",0.232,0,241.04,1,0,0,0
"67554",2007-02-01,"15:17:00",0.232,0,241.14,1,0,0,0
"67555",2007-02-01,"15:18:00",0.234,0,241.81,1,0,0,0
"67556",2007-02-01,"15:19:00",0.238,0,243.34,1,0,0,0
"67557",2007-02-01,"15:20:00",0.236,0,242.95,1,0,0,0
"67558",2007-02-01,"15:21:00",0.234,0,241.7,1,0,0,0
"67559",2007-02-01,"15:22:00",0.236,0,242.81,1,0,0,0
"67560",2007-02-01,"15:23:00",0.236,0,243.16,1,0,0,0
"67561",2007-02-01,"15:24:00",0.236,0,242.72,1,0,0,0
"67562",2007-02-01,"15:25:00",0.236,0,242.86,1,0,0,0
"67563",2007-02-01,"15:26:00",0.236,0,242.46,1,0,0,0
"67564",2007-02-01,"15:27:00",0.238,0,243.24,1,0,0,0
"67565",2007-02-01,"15:28:00",0.234,0,242.18,1,0,0,0
"67566",2007-02-01,"15:29:00",0.238,0,243.81,1,0,0,0
"67567",2007-02-01,"15:30:00",0.318,0.1,244.39,1.4,0,0,0
"67568",2007-02-01,"15:31:00",0.35,0.154,244.16,1.6,0,0,0
"67569",2007-02-01,"15:32:00",0.346,0.154,244.18,1.6,0,0,0
"67570",2007-02-01,"15:33:00",0.344,0.15,243.48,1.6,0,0,0
"67571",2007-02-01,"15:34:00",0.344,0.154,244.09,1.6,0,0,0
"67572",2007-02-01,"15:35:00",0.34,0.152,243.74,1.6,0,0,0
"67573",2007-02-01,"15:36:00",0.34,0.154,244.19,1.6,0,0,0
"67574",2007-02-01,"15:37:00",0.34,0.158,244.62,1.6,0,0,0
"67575",2007-02-01,"15:38:00",0.338,0.158,244.63,1.6,0,0,0
"67576",2007-02-01,"15:39:00",0.336,0.152,243.58,1.4,0,0,0
"67577",2007-02-01,"15:40:00",0.334,0.148,243.04,1.4,0,0,0
"67578",2007-02-01,"15:41:00",0.332,0.146,242.68,1.4,0,0,0
"67579",2007-02-01,"15:42:00",0.334,0.152,243.85,1.4,0,0,0
"67580",2007-02-01,"15:43:00",0.332,0.148,243.13,1.4,0,0,0
"67581",2007-02-01,"15:44:00",0.334,0.152,243.93,1.4,0,0,0
"67582",2007-02-01,"15:45:00",0.326,0.142,243.96,1.4,0,0,0
"67583",2007-02-01,"15:46:00",0.238,0,243.39,1,0,0,0
"67584",2007-02-01,"15:47:00",0.238,0,243.46,1,0,0,0
"67585",2007-02-01,"15:48:00",0.24,0,244.4,1,0,0,0
"67586",2007-02-01,"15:49:00",0.242,0,244.28,1,0,0,0
"67587",2007-02-01,"15:50:00",0.324,0.1,244.15,1.6,0,0,0
"67588",2007-02-01,"15:51:00",0.322,0.118,243.18,1.4,0,0,0
"67589",2007-02-01,"15:52:00",0.318,0.118,243.24,1.4,0,0,0
"67590",2007-02-01,"15:53:00",0.312,0.114,242.64,1.4,0,0,0
"67591",2007-02-01,"15:54:00",0.312,0.116,242.92,1.4,0,0,0
"67592",2007-02-01,"15:55:00",0.31,0.112,242.15,1.4,0,0,0
"67593",2007-02-01,"15:56:00",0.31,0.116,242.9,1.4,0,0,0
"67594",2007-02-01,"15:57:00",0.308,0.116,243,1.4,0,0,0
"67595",2007-02-01,"15:58:00",0.308,0.116,243.1,1.4,0,0,0
"67596",2007-02-01,"15:59:00",0.308,0.116,243.1,1.4,0,0,0
"67597",2007-02-01,"16:00:00",0.308,0.12,243.7,1.4,0,0,0
"67598",2007-02-01,"16:01:00",0.24,0,243.11,1,0,0,0
"67599",2007-02-01,"16:02:00",0.236,0,243.15,1,0,0,0
"67600",2007-02-01,"16:03:00",0.236,0,242.95,1,0,0,0
"67601",2007-02-01,"16:04:00",0.24,0,243.32,1,0,0,0
"67602",2007-02-01,"16:05:00",0.244,0,243.14,1,0,0,0
"67603",2007-02-01,"16:06:00",0.244,0,242.88,1,0,0,0
"67604",2007-02-01,"16:07:00",0.244,0,243.07,1,0,0,0
"67605",2007-02-01,"16:08:00",0.244,0,243.03,1,0,0,0
"67606",2007-02-01,"16:09:00",0.24,0,241.34,1,0,0,0
"67607",2007-02-01,"16:10:00",0.24,0,241.09,1,0,0,0
"67608",2007-02-01,"16:11:00",0.3,0.066,242.09,1.4,0,0,0
"67609",2007-02-01,"16:12:00",0.346,0.142,242.06,1.6,0,0,0
"67610",2007-02-01,"16:13:00",0.38,0.176,241.97,1.8,0,0,0
"67611",2007-02-01,"16:14:00",0.422,0.268,242.18,2,0,0,0
"67612",2007-02-01,"16:15:00",0.424,0.272,242.91,2,0,2,0
"67613",2007-02-01,"16:16:00",0.422,0.276,243.2,2,0,1,0
"67614",2007-02-01,"16:17:00",0.42,0.274,242.82,2,0,2,0
"67615",2007-02-01,"16:18:00",0.42,0.274,242.9,2,0,1,0
"67616",2007-02-01,"16:19:00",0.42,0.268,242.05,2,0,1,0
"67617",2007-02-01,"16:20:00",0.424,0.27,242.35,2,0,2,0
"67618",2007-02-01,"16:21:00",0.422,0.27,242.25,2,0,1,0
"67619",2007-02-01,"16:22:00",0.422,0.272,242.55,2,0,2,0
"67620",2007-02-01,"16:23:00",0.424,0.278,243.49,2,0,1,0
"67621",2007-02-01,"16:24:00",0.422,0.276,243.35,2,0,1,0
"67622",2007-02-01,"16:25:00",0.42,0.274,243.12,2,0,2,0
"67623",2007-02-01,"16:26:00",0.42,0.276,243.23,2,0,1,0
"67624",2007-02-01,"16:27:00",0.338,0.158,243.29,1.6,0,2,0
"67625",2007-02-01,"16:28:00",0.32,0.134,242.61,1.4,0,1,0
"67626",2007-02-01,"16:29:00",0.314,0.132,242.32,1.4,0,1,0
"67627",2007-02-01,"16:30:00",0.312,0.132,242.26,1.4,0,1,0
"67628",2007-02-01,"16:31:00",0.31,0.128,241.74,1.4,0,2,0
"67629",2007-02-01,"16:32:00",0.308,0.124,240.83,1.4,0,1,0
"67630",2007-02-01,"16:33:00",0.308,0.126,241.05,1.4,0,1,0
"67631",2007-02-01,"16:34:00",0.312,0.13,241.86,1.4,0,2,0
"67632",2007-02-01,"16:35:00",0.316,0.132,242.36,1.4,0,1,0
"67633",2007-02-01,"16:36:00",0.314,0.13,242.03,1.4,0,1,0
"67634",2007-02-01,"16:37:00",0.39,0.212,242.04,2,0,1,0
"67635",2007-02-01,"16:38:00",0.39,0.238,242.28,1.8,0,1,0
"67636",2007-02-01,"16:39:00",0.392,0.24,242.75,1.8,0,2,0
"67637",2007-02-01,"16:40:00",0.39,0.24,242.6,1.8,0,1,0
"67638",2007-02-01,"16:41:00",0.39,0.244,243.26,1.8,0,1,0
"67639",2007-02-01,"16:42:00",0.39,0.242,243.15,1.8,0,1,0
"67640",2007-02-01,"16:43:00",0.324,0.138,243.08,1.4,0,1,0
"67641",2007-02-01,"16:44:00",0.308,0.118,243.12,1.4,0,0,0
"67642",2007-02-01,"16:45:00",0.308,0.12,243.52,1.4,0,0,0
"67643",2007-02-01,"16:46:00",0.306,0.118,243.1,1.4,0,0,0
"67644",2007-02-01,"16:47:00",0.306,0.12,243.47,1.4,0,0,0
"67645",2007-02-01,"16:48:00",0.248,0,243.8,1,0,0,0
"67646",2007-02-01,"16:49:00",0.24,0,243.44,1,0,0,0
"67647",2007-02-01,"16:50:00",0.244,0,243.54,1,0,0,0
"67648",2007-02-01,"16:51:00",0.244,0,243.91,1,0,0,0
"67649",2007-02-01,"16:52:00",0.276,0,244.05,1.2,0,0,0
"67650",2007-02-01,"16:53:00",0.356,0.152,243.7,1.6,0,0,0
"67651",2007-02-01,"16:54:00",0.352,0.148,243.21,1.6,0,0,0
"67652",2007-02-01,"16:55:00",0.35,0.15,243.36,1.6,0,0,0
"67653",2007-02-01,"16:56:00",0.348,0.152,243.94,1.6,0,0,0
"67654",2007-02-01,"16:57:00",0.342,0.158,244.89,1.6,0,0,0
"67655",2007-02-01,"16:58:00",0.342,0.16,245.3,1.6,0,0,0
"67656",2007-02-01,"16:59:00",0.342,0.16,245.34,1.6,0,0,0
"67657",2007-02-01,"17:00:00",0.34,0.16,245.32,1.6,0,0,0
"67658",2007-02-01,"17:01:00",0.336,0.152,243.87,1.4,0,0,0
"67659",2007-02-01,"17:02:00",0.334,0.152,243.91,1.4,0,0,0
"67660",2007-02-01,"17:03:00",0.332,0.148,243.31,1.4,0,0,0
"67661",2007-02-01,"17:04:00",0.334,0.15,243.31,1.4,0,0,0
"67662",2007-02-01,"17:05:00",0.336,0.146,242.63,1.4,0,0,0
"67663",2007-02-01,"17:06:00",0.334,0.144,241.89,1.4,0,0,0
"67664",2007-02-01,"17:07:00",0.332,0.138,240.91,1.4,0,0,0
"67665",2007-02-01,"17:08:00",0.282,0.07,240.77,1.2,0,0,0
"67666",2007-02-01,"17:09:00",0.232,0,240.83,1,0,0,0
"67667",2007-02-01,"17:10:00",0.232,0,240.9,1,0,0,0
"67668",2007-02-01,"17:11:00",0.234,0,242.09,1,0,0,0
"67669",2007-02-01,"17:12:00",0.234,0,242.6,1,0,0,0
"67670",2007-02-01,"17:13:00",0.234,0,242.07,1,0,0,0
"67671",2007-02-01,"17:14:00",0.232,0,241.63,1,0,0,0
"67672",2007-02-01,"17:15:00",0.234,0,241.96,1,0,0,0
"67673",2007-02-01,"17:16:00",0.232,0,241.57,1,0,0,0
"67674",2007-02-01,"17:17:00",0.232,0,241.39,1,0,0,0
"67675",2007-02-01,"17:18:00",0.47,0,241.11,2,0,0,0
"67676",2007-02-01,"17:19:00",0.53,0,241.57,2.2,0,0,0
"67677",2007-02-01,"17:20:00",0.528,0,241.21,2.2,0,0,0
"67678",2007-02-01,"17:21:00",0.528,0,241.18,2.2,0,0,0
"67679",2007-02-01,"17:22:00",0.53,0,241.79,2.2,0,0,0
"67680",2007-02-01,"17:23:00",0.53,0,241.72,2.2,0,0,0
"67681",2007-02-01,"17:24:00",0.606,0.086,240.62,2.6,0,0,0
"67682",2007-02-01,"17:25:00",0.604,0.106,241.51,2.4,0,0,0
"67683",2007-02-01,"17:26:00",0.872,0.096,240.67,3.6,0,0,0
"67684",2007-02-01,"17:27:00",0.924,0.094,240.17,3.8,0,0,0
"67685",2007-02-01,"17:28:00",0.922,0.092,239.79,3.8,0,0,0
"67686",2007-02-01,"17:29:00",0.922,0.094,240.14,3.8,0,0,0
"67687",2007-02-01,"17:30:00",0.924,0.096,240.39,3.8,0,0,0
"67688",2007-02-01,"17:31:00",0.934,0.098,240.95,3.8,0,0,0
"67689",2007-02-01,"17:32:00",0.948,0.098,241.41,3.8,0,0,0
"67690",2007-02-01,"17:33:00",0.972,0.128,241.33,4,0,0,0
"67691",2007-02-01,"17:34:00",1.04,0.234,241.62,4.4,0,0,0
"67692",2007-02-01,"17:35:00",1.034,0.232,241.31,4.4,0,0,0
"67693",2007-02-01,"17:36:00",1.03,0.232,241.02,4.4,0,0,0
"67694",2007-02-01,"17:37:00",1.028,0.232,241.13,4.4,0,0,0
"67695",2007-02-01,"17:38:00",1.056,0.228,240.49,4.4,0,0,0
"67696",2007-02-01,"17:39:00",1.062,0.218,238.86,4.4,0,0,0
"67697",2007-02-01,"17:40:00",1.268,0.216,239.02,5.4,0,0,0
"67698",2007-02-01,"17:41:00",1.242,0.22,239.61,5.2,0,0,0
"67699",2007-02-01,"17:42:00",1.01,0.222,239.3,4.2,0,0,0
"67700",2007-02-01,"17:43:00",1.01,0.224,239.49,4.2,0,0,0
"67701",2007-02-01,"17:44:00",1.01,0.224,239.48,4.2,0,0,0
"67702",2007-02-01,"17:45:00",1.012,0.226,240.02,4.2,0,0,0
"67703",2007-02-01,"17:46:00",1.008,0.224,239.7,4.2,0,0,0
"67704",2007-02-01,"17:47:00",1.192,0.27,239.4,5.4,0,0,0
"67705",2007-02-01,"17:48:00",1.626,0.316,239.16,7,0,0,0
"67706",2007-02-01,"17:49:00",1.354,0.23,239.57,5.6,0,0,0
"67707",2007-02-01,"17:50:00",1.33,0.192,239.99,5.6,0,0,0
"67708",2007-02-01,"17:51:00",1.292,0.13,239.99,5.4,0,0,0
"67709",2007-02-01,"17:52:00",1.506,0.07,239.77,6.2,0,0,0
"67710",2007-02-01,"17:53:00",1.374,0,239.15,5.8,0,0,0
"67711",2007-02-01,"17:54:00",1.46,0,238.87,6,0,0,0
"67712",2007-02-01,"17:55:00",1.462,0,239.11,6,0,0,0
"67713",2007-02-01,"17:56:00",1.272,0,239.54,5.2,0,0,0
"67714",2007-02-01,"17:57:00",1.286,0,239.93,5.2,0,0,0
"67715",2007-02-01,"17:58:00",1.282,0,239.7,5.2,0,0,0
"67716",2007-02-01,"17:59:00",1.278,0,239.26,5.2,0,0,0
