"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"68042" "1/2/2007" "23:25:00" "1.454" "0.164" "241.610" "6.000" "0.000" "0.000" 18
"68043" "1/2/2007" "23:26:00" "1.470" "0.212" "241.470" "6.000" "0.000" "0.000" 18
"68044" "1/2/2007" "23:27:00" "1.470" "0.212" "241.440" "6.000" "0.000" "0.000" 17
"68045" "1/2/2007" "23:28:00" "1.472" "0.214" "241.770" "6.000" "0.000" "0.000" 18
"68046" "1/2/2007" "23:29:00" "1.468" "0.214" "241.550" "6.000" "0.000" "0.000" 18
"68047" "1/2/2007" "23:30:00" "1.472" "0.218" "242.250" "6.000" "0.000" "0.000" 18
"68048" "1/2/2007" "23:31:00" "1.464" "0.214" "241.550" "6.000" "0.000" "0.000" 18
"68049" "1/2/2007" "23:32:00" "1.460" "0.214" "241.510" "6.000" "0.000" "0.000" 18
"68050" "1/2/2007" "23:33:00" "1.456" "0.212" "241.190" "6.000" "0.000" "0.000" 18
"68051" "1/2/2007" "23:34:00" "1.456" "0.214" "241.380" "6.000" "0.000" "0.000" 18
"68052" "1/2/2007" "23:35:00" "1.456" "0.214" "241.420" "6.000" "0.000" "0.000" 17
"68053" "1/2/2007" "23:36:00" "1.410" "0.152" "241.130" "5.800" "0.000" "0.000" 18
"68054" "1/2/2007" "23:37:00" "1.344" "0.000" "241.960" "5.400" "0.000" "0.000" 18
"68055" "1/2/2007" "23:38:00" "1.304" "0.000" "242.200" "5.400" "0.000" "0.000" 18
"68056" "1/2/2007" "23:39:00" "1.310" "0.000" "242.870" "5.400" "0.000" "0.000" 18
"68057" "1/2/2007" "23:40:00" "1.316" "0.000" "243.350" "5.400" "0.000" "0.000" 18
"68058" "1/2/2007" "23:41:00" "1.310" "0.000" "242.870" "5.400" "0.000" "0.000" 18
"68059" "1/2/2007" "23:42:00" "1.312" "0.000" "243.030" "5.400" "0.000" "0.000" 18
"68060" "1/2/2007" "23:43:00" "1.314" "0.000" "243.190" "5.400" "0.000" "0.000" 19
"68061" "1/2/2007" "23:44:00" "1.350" "0.000" "243.250" "5.400" "0.000" "0.000" 18
"68062" "1/2/2007" "23:45:00" "1.494" "0.000" "242.580" "6.000" "0.000" "0.000" 18
"68063" "1/2/2007" "23:46:00" "1.388" "0.000" "242.460" "5.600" "0.000" "0.000" 18
"68064" "1/2/2007" "23:47:00" "1.442" "0.000" "242.350" "5.800" "0.000" "0.000" 18
"68065" "1/2/2007" "23:48:00" "1.480" "0.000" "242.330" "6.000" "0.000" "0.000" 18
"68066" "1/2/2007" "23:49:00" "1.422" "0.000" "242.580" "5.800" "0.000" "0.000" 18
"68067" "1/2/2007" "23:50:00" "1.314" "0.000" "242.810" "5.400" "0.000" "0.000" 18
"68068" "1/2/2007" "23:51:00" "1.318" "0.000" "243.270" "5.400" "0.000" "0.000" 18
"68069" "1/2/2007" "23:52:00" "1.328" "0.000" "244.070" "5.400" "0.000" "0.000" 18
"68070" "1/2/2007" "23:53:00" "1.326" "0.000" "243.920" "5.400" "0.000" "0.000" 18
"68071" "1/2/2007" "23:54:00" "1.326" "0.000" "243.970" "5.400" "0.000" "0.000" 18
"68072" "1/2/2007" "23:55:00" "1.318" "0.000" "243.200" "5.400" "0.000" "0.000" 18
"68073" "1/2/2007" "23:56:00" "1.316" "0.000" "243.040" "5.400" "0.000" "0.000" 19
"68074" "1/2/2007" "23:57:00" "1.316" "0.000" "243.070" "5.400" "0.000" "0.000" 18
"68075" "1/2/2007" "23:58:00" "1.320" "0.000" "243.260" "5.400" "0.000" "0.000" 18
"68076" "1/2/2007" "23:59:00" "1.320" "0.000" "243.280" "5.400" "0.000" "0.000" 18
"68077" "2/2/2007" "00:00:00" "1.314" "0.000" "242.770" "5.400" "0.000" "0.000" 18
"68078" "2/2/2007" "00:01:00" "1.410" "0.088" "242.540" "5.800" "0.000" "0.000" 18
"68079" "2/2/2007" "00:02:00" "1.416" "0.114" "242.220" "5.800" "0.000" "0.000" 18
"68080" "2/2/2007" "00:03:00" "1.412" "0.114" "242.160" "5.800" "0.000" "0.000" 18
"68081" "2/2/2007" "00:04:00" "1.410" "0.114" "242.060" "5.800" "0.000" "0.000" 18
"68082" "2/2/2007" "00:05:00" "1.400" "0.110" "241.390" "5.800" "0.000" "0.000" 18
"68083" "2/2/2007" "00:06:00" "1.412" "0.116" "242.540" "5.800" "0.000" "0.000" 18
"68084" "2/2/2007" "00:07:00" "1.418" "0.120" "243.340" "5.800" "0.000" "0.000" 18
"68085" "2/2/2007" "00:08:00" "1.418" "0.120" "243.400" "5.800" "0.000" "0.000" 18
"68086" "2/2/2007" "00:09:00" "1.480" "0.186" "243.170" "6.000" "0.000" "0.000" 18
"68087" "2/2/2007" "00:10:00" "1.484" "0.222" "242.710" "6.200" "0.000" "0.000" 18
"68088" "2/2/2007" "00:11:00" "1.484" "0.222" "242.740" "6.200" "0.000" "0.000" 18
"68089" "2/2/2007" "00:12:00" "1.482" "0.220" "242.710" "6.000" "0.000" "0.000" 18
"68090" "2/2/2007" "00:13:00" "1.484" "0.222" "243.070" "6.200" "0.000" "0.000" 18
"68091" "2/2/2007" "00:14:00" "1.484" "0.222" "243.080" "6.000" "0.000" "0.000" 18
"68092" "2/2/2007" "00:15:00" "1.480" "0.222" "243.020" "6.000" "0.000" "0.000" 18
"68093" "2/2/2007" "00:16:00" "1.430" "0.154" "242.800" "5.800" "0.000" "0.000" 18
"68094" "2/2/2007" "00:17:00" "1.378" "0.084" "242.430" "5.600" "0.000" "0.000" 18
"68095" "2/2/2007" "00:18:00" "1.380" "0.084" "242.770" "5.600" "0.000" "0.000" 18
"68096" "2/2/2007" "00:19:00" "1.380" "0.084" "242.750" "5.600" "0.000" "0.000" 18
"68097" "2/2/2007" "00:20:00" "1.370" "0.076" "242.360" "5.600" "0.000" "0.000" 18
"68098" "2/2/2007" "00:21:00" "1.308" "0.000" "242.490" "5.400" "0.000" "0.000" 18
"68099" "2/2/2007" "00:22:00" "1.308" "0.000" "242.470" "5.400" "0.000" "0.000" 18
"68100" "2/2/2007" "00:23:00" "1.308" "0.000" "242.370" "5.400" "0.000" "0.000" 18
"68101" "2/2/2007" "00:24:00" "1.302" "0.000" "241.930" "5.400" "0.000" "0.000" 18
"68102" "2/2/2007" "00:25:00" "1.168" "0.000" "242.110" "5.000" "0.000" "0.000" 17
"68103" "2/2/2007" "00:26:00" "0.228" "0.000" "243.670" "1.000" "0.000" "0.000" 0
"68104" "2/2/2007" "00:27:00" "0.228" "0.000" "243.960" "1.000" "0.000" "0.000" 0
"68105" "2/2/2007" "00:28:00" "0.230" "0.000" "244.930" "1.000" "0.000" "0.000" 0
"68106" "2/2/2007" "00:29:00" "0.230" "0.000" "244.900" "1.000" "0.000" "0.000" 0
"68107" "2/2/2007" "00:30:00" "0.228" "0.000" "244.560" "1.000" "0.000" "0.000" 0
"68108" "2/2/2007" "00:31:00" "0.228" "0.000" "244.160" "1.000" "0.000" "0.000" 0
"68109" "2/2/2007" "00:32:00" "0.228" "0.000" "243.810" "1.000" "0.000" "0.000" 0
"68110" "2/2/2007" "00:33:00" "0.228" "0.000" "244.160" "1.000" "0.000" "0.000" 0
"68111" "2/2/2007" "00:34:00" "0.230" "0.000" "244.780" "1.000" "0.000" "0.000" 0
"68112" "2/2/2007" "00:35:00" "0.230" "0.000" "244.710" "1.000" "0.000" "0.000" 0
"68113" "2/2/2007" "00:36:00" "0.228" "0.000" "244.460" "1.000" "0.000" "0.000" 0
"68114" "2/2/2007" "00:37:00" "0.226" "0.000" "243.650" "1.000" "0.000" "0.000" 0
"68115" "2/2/2007" "00:38:00" "0.226" "0.000" "243.130" "1.000" "0.000" "0.000" 0
"68116" "2/2/2007" "00:39:00" "0.226" "0.000" "243.170" "1.000" "0.000" "0.000" 0
"68117" "2/2/2007" "00:40:00" "0.224" "0.000" "242.420" "1.000" "0.000" "0.000" 0
"68118" "2/2/2007" "00:41:00" "0.310" "0.078" "241.840" "1.400" "0.000" "0.000" 0
"68119" "2/2/2007" "00:42:00" "0.332" "0.118" "241.410" "1.400" "0.000" "0.000" 0
"68120" "2/2/2007" "00:43:00" "0.330" "0.122" "242.380" "1.400" "0.000" "0.000" 0
"68121" "2/2/2007" "00:44:00" "0.330" "0.122" "242.380" "1.400" "0.000" "0.000" 0
"68122" "2/2/2007" "00:45:00" "0.328" "0.124" "242.270" "1.400" "0.000" "0.000" 0
"68123" "2/2/2007" "00:46:00" "0.326" "0.124" "242.330" "1.400" "0.000" "0.000" 0
"68124" "2/2/2007" "00:47:00" "0.326" "0.124" "242.760" "1.400" "0.000" "0.000" 0
"68125" "2/2/2007" "00:48:00" "0.324" "0.122" "242.320" "1.400" "0.000" "0.000" 0
"68126" "2/2/2007" "00:49:00" "0.322" "0.122" "242.160" "1.400" "0.000" "0.000" 0
"68127" "2/2/2007" "00:50:00" "0.322" "0.124" "242.370" "1.400" "0.000" "0.000" 0
"68128" "2/2/2007" "00:51:00" "0.322" "0.128" "243.120" "1.400" "0.000" "0.000" 0
"68129" "2/2/2007" "00:52:00" "0.320" "0.126" "242.940" "1.400" "0.000" "0.000" 0
"68130" "2/2/2007" "00:53:00" "0.384" "0.190" "242.600" "1.800" "0.000" "0.000" 0
"68131" "2/2/2007" "00:54:00" "0.394" "0.226" "241.720" "1.800" "0.000" "0.000" 0
"68132" "2/2/2007" "00:55:00" "0.394" "0.224" "241.740" "1.800" "0.000" "0.000" 0
"68133" "2/2/2007" "00:56:00" "0.334" "0.140" "241.900" "1.400" "0.000" "0.000" 0
"68134" "2/2/2007" "00:57:00" "0.300" "0.092" "242.280" "1.200" "0.000" "0.000" 0
"68135" "2/2/2007" "00:58:00" "0.300" "0.094" "242.520" "1.200" "0.000" "0.000" 0
"68136" "2/2/2007" "00:59:00" "0.296" "0.092" "241.910" "1.200" "0.000" "0.000" 0
"68137" "2/2/2007" "01:00:00" "0.390" "0.214" "241.980" "1.800" "0.000" "0.000" 0
"68138" "2/2/2007" "01:01:00" "0.378" "0.216" "241.960" "1.800" "0.000" "1.000" 0
"68139" "2/2/2007" "01:02:00" "0.376" "0.218" "242.100" "1.800" "0.000" "2.000" 0
"68140" "2/2/2007" "01:03:00" "0.376" "0.216" "242.040" "1.800" "0.000" "1.000" 0
"68141" "2/2/2007" "01:04:00" "0.340" "0.160" "241.940" "1.600" "0.000" "1.000" 0
"68142" "2/2/2007" "01:05:00" "0.306" "0.108" "241.480" "1.400" "0.000" "2.000" 0
"68143" "2/2/2007" "01:06:00" "0.306" "0.108" "241.590" "1.400" "0.000" "1.000" 0
"68144" "2/2/2007" "01:07:00" "0.306" "0.108" "241.510" "1.400" "0.000" "2.000" 0
"68145" "2/2/2007" "01:08:00" "0.306" "0.108" "241.740" "1.400" "0.000" "1.000" 0
"68146" "2/2/2007" "01:09:00" "0.306" "0.112" "242.430" "1.400" "0.000" "1.000" 0
"68147" "2/2/2007" "01:10:00" "0.308" "0.114" "242.920" "1.400" "0.000" "2.000" 0
"68148" "2/2/2007" "01:11:00" "0.306" "0.112" "242.710" "1.400" "0.000" "1.000" 0
"68149" "2/2/2007" "01:12:00" "0.306" "0.112" "242.680" "1.400" "0.000" "1.000" 0
"68150" "2/2/2007" "01:13:00" "0.308" "0.120" "244.080" "1.400" "0.000" "2.000" 0
"68151" "2/2/2007" "01:14:00" "0.306" "0.120" "244.060" "1.400" "0.000" "1.000" 0
"68152" "2/2/2007" "01:15:00" "0.306" "0.118" "243.980" "1.400" "0.000" "1.000" 0
"68153" "2/2/2007" "01:16:00" "0.304" "0.118" "243.670" "1.400" "0.000" "2.000" 0
"68154" "2/2/2007" "01:17:00" "0.302" "0.116" "243.380" "1.400" "0.000" "1.000" 0
"68155" "2/2/2007" "01:18:00" "0.300" "0.112" "242.750" "1.200" "0.000" "1.000" 0
"68156" "2/2/2007" "01:19:00" "0.300" "0.112" "242.740" "1.200" "0.000" "2.000" 0
"68157" "2/2/2007" "01:20:00" "0.296" "0.108" "241.400" "1.200" "0.000" "1.000" 0
"68158" "2/2/2007" "01:21:00" "0.372" "0.186" "241.410" "1.800" "0.000" "1.000" 0
"68159" "2/2/2007" "01:22:00" "0.406" "0.242" "241.470" "2.000" "0.000" "1.000" 0
"68160" "2/2/2007" "01:23:00" "0.400" "0.240" "241.090" "1.800" "0.000" "1.000" 0
"68161" "2/2/2007" "01:24:00" "0.400" "0.244" "241.630" "1.800" "0.000" "2.000" 0
"68162" "2/2/2007" "01:25:00" "0.398" "0.242" "241.520" "1.800" "0.000" "1.000" 0
"68163" "2/2/2007" "01:26:00" "0.396" "0.242" "241.570" "1.800" "0.000" "1.000" 0
"68164" "2/2/2007" "01:27:00" "0.394" "0.242" "241.420" "1.800" "0.000" "1.000" 0
"68165" "2/2/2007" "01:28:00" "0.392" "0.244" "241.690" "1.800" "0.000" "1.000" 0
"68166" "2/2/2007" "01:29:00" "0.390" "0.242" "241.490" "1.800" "0.000" "2.000" 0
"68167" "2/2/2007" "01:30:00" "0.388" "0.242" "241.410" "1.800" "0.000" "1.000" 0
"68168" "2/2/2007" "01:31:00" "0.358" "0.188" "241.430" "1.600" "0.000" "1.000" 0
"68169" "2/2/2007" "01:32:00" "0.318" "0.122" "241.820" "1.400" "0.000" "0.000" 0
"68170" "2/2/2007" "01:33:00" "0.316" "0.122" "241.820" "1.400" "0.000" "0.000" 0
"68171" "2/2/2007" "01:34:00" "0.318" "0.122" "242.190" "1.400" "0.000" "0.000" 0
"68172" "2/2/2007" "01:35:00" "0.318" "0.124" "242.580" "1.400" "0.000" "0.000" 0
"68173" "2/2/2007" "01:36:00" "0.254" "0.000" "242.620" "1.000" "0.000" "0.000" 0
"68174" "2/2/2007" "01:37:00" "0.222" "0.000" "241.760" "1.000" "0.000" "0.000" 0
"68175" "2/2/2007" "01:38:00" "0.312" "0.086" "241.290" "1.400" "0.000" "0.000" 0
"68176" "2/2/2007" "01:39:00" "0.298" "0.090" "241.470" "1.200" "0.000" "0.000" 0
"68177" "2/2/2007" "01:40:00" "0.300" "0.090" "241.570" "1.200" "0.000" "0.000" 0
"68178" "2/2/2007" "01:41:00" "0.300" "0.092" "241.950" "1.200" "0.000" "0.000" 0
"68179" "2/2/2007" "01:42:00" "0.298" "0.092" "241.810" "1.200" "0.000" "0.000" 0
"68180" "2/2/2007" "01:43:00" "0.296" "0.090" "241.830" "1.200" "0.000" "0.000" 0
"68181" "2/2/2007" "01:44:00" "0.296" "0.092" "242.270" "1.200" "0.000" "0.000" 0
"68182" "2/2/2007" "01:45:00" "0.296" "0.094" "242.560" "1.200" "0.000" "0.000" 0
"68183" "2/2/2007" "01:46:00" "0.294" "0.094" "242.740" "1.200" "0.000" "0.000" 0
"68184" "2/2/2007" "01:47:00" "0.294" "0.096" "243.060" "1.200" "0.000" "0.000" 0
"68185" "2/2/2007" "01:48:00" "0.272" "0.062" "243.210" "1.200" "0.000" "0.000" 0
"68186" "2/2/2007" "01:49:00" "0.224" "0.000" "243.080" "1.000" "0.000" "0.000" 0
"68187" "2/2/2007" "01:50:00" "0.224" "0.000" "242.610" "1.000" "0.000" "0.000" 0
"68188" "2/2/2007" "01:51:00" "0.224" "0.000" "242.350" "1.000" "0.000" "0.000" 0
"68189" "2/2/2007" "01:52:00" "0.222" "0.000" "242.050" "1.000" "0.000" "0.000" 0
"68190" "2/2/2007" "01:53:00" "0.222" "0.000" "241.820" "1.000" "0.000" "0.000" 0
"68191" "2/2/2007" "01:54:00" "0.224" "0.000" "242.440" "1.000" "0.000" "0.000" 0
"68192" "2/2/2007" "01:55:00" "0.224" "0.000" "242.400" "1.000" "0.000" "0.000" 0
"68193" "2/2/2007" "01:56:00" "0.222" "0.000" "242.070" "1.000" "0.000" "0.000" 0
"68194" "2/2/2007" "01:57:00" "0.220" "0.000" "240.970" "1.000" "0.000" "0.000" 0
"68195" "2/2/2007" "01:58:00" "0.220" "0.000" "241.300" "1.000" "0.000" "0.000" 0
"68196" "2/2/2007" "01:59:00" "0.220" "0.000" "240.920" "1.000" "0.000" "0.000" 0
"68197" "2/2/2007" "02:00:00" "0.220" "0.000" "241.160" "1.000" "0.000" "0.000" 0
"68198" "2/2/2007" "02:01:00" "0.262" "0.000" "242.710" "1.200" "0.000" "0.000" 0
"68199" "2/2/2007" "02:02:00" "0.338" "0.130" "243.460" "1.400" "0.000" "0.000" 0
"68200" "2/2/2007" "02:03:00" "0.334" "0.132" "243.880" "1.400" "0.000" "0.000" 0
"68201" "2/2/2007" "02:04:00" "0.332" "0.130" "243.730" "1.400" "0.000" "0.000" 0
"68202" "2/2/2007" "02:05:00" "0.330" "0.130" "243.460" "1.400" "0.000" "0.000" 0
"68203" "2/2/2007" "02:06:00" "0.328" "0.130" "243.530" "1.400" "0.000" "0.000" 0
"68204" "2/2/2007" "02:07:00" "0.326" "0.128" "243.190" "1.400" "0.000" "0.000" 0
"68205" "2/2/2007" "02:08:00" "0.326" "0.128" "243.140" "1.400" "0.000" "0.000" 0
"68206" "2/2/2007" "02:09:00" "0.324" "0.130" "243.520" "1.400" "0.000" "0.000" 0
"68207" "2/2/2007" "02:10:00" "0.324" "0.134" "244.220" "1.400" "0.000" "0.000" 0
"68208" "2/2/2007" "02:11:00" "0.324" "0.132" "243.850" "1.400" "0.000" "0.000" 0
"68209" "2/2/2007" "02:12:00" "0.322" "0.130" "243.560" "1.400" "0.000" "0.000" 0
"68210" "2/2/2007" "02:13:00" "0.322" "0.132" "244.140" "1.400" "0.000" "0.000" 0
"68211" "2/2/2007" "02:14:00" "0.322" "0.132" "244.160" "1.400" "0.000" "0.000" 0
"68212" "2/2/2007" "02:15:00" "0.322" "0.132" "243.910" "1.400" "0.000" "0.000" 0
"68213" "2/2/2007" "02:16:00" "0.278" "0.070" "243.780" "1.200" "0.000" "0.000" 0
"68214" "2/2/2007" "02:17:00" "0.226" "0.000" "244.250" "1.000" "0.000" "0.000" 0
"68215" "2/2/2007" "02:18:00" "0.230" "0.000" "245.380" "1.000" "0.000" "0.000" 0
"68216" "2/2/2007" "02:19:00" "0.230" "0.000" "246.100" "1.000" "0.000" "0.000" 0
"68217" "2/2/2007" "02:20:00" "0.232" "0.000" "246.570" "1.000" "0.000" "0.000" 0
"68218" "2/2/2007" "02:21:00" "0.232" "0.000" "246.390" "1.000" "0.000" "0.000" 0
"68219" "2/2/2007" "02:22:00" "0.306" "0.084" "245.730" "1.400" "0.000" "0.000" 0
"68220" "2/2/2007" "02:23:00" "0.306" "0.106" "245.240" "1.400" "0.000" "0.000" 0
"68221" "2/2/2007" "02:24:00" "0.306" "0.106" "245.160" "1.400" "0.000" "0.000" 0
"68222" "2/2/2007" "02:25:00" "0.306" "0.106" "244.960" "1.200" "0.000" "0.000" 0
"68223" "2/2/2007" "02:26:00" "0.306" "0.106" "245.060" "1.400" "0.000" "0.000" 0
"68224" "2/2/2007" "02:27:00" "0.304" "0.106" "245.080" "1.200" "0.000" "0.000" 0
"68225" "2/2/2007" "02:28:00" "0.302" "0.104" "244.640" "1.200" "0.000" "0.000" 0
"68226" "2/2/2007" "02:29:00" "0.300" "0.102" "244.230" "1.200" "0.000" "0.000" 0
"68227" "2/2/2007" "02:30:00" "0.298" "0.102" "244.340" "1.200" "0.000" "0.000" 0
"68228" "2/2/2007" "02:31:00" "0.300" "0.104" "244.770" "1.200" "0.000" "0.000" 0
"68229" "2/2/2007" "02:32:00" "0.274" "0.066" "245.350" "1.200" "0.000" "0.000" 0
"68230" "2/2/2007" "02:33:00" "0.228" "0.000" "244.940" "1.000" "0.000" "0.000" 0
"68231" "2/2/2007" "02:34:00" "0.226" "0.000" "243.890" "1.000" "0.000" "0.000" 0
"68232" "2/2/2007" "02:35:00" "0.226" "0.000" "243.790" "1.000" "0.000" "0.000" 0
"68233" "2/2/2007" "02:36:00" "0.228" "0.000" "244.720" "1.000" "0.000" "0.000" 0
"68234" "2/2/2007" "02:37:00" "0.228" "0.000" "244.870" "1.000" "0.000" "0.000" 0
"68235" "2/2/2007" "02:38:00" "0.228" "0.000" "244.820" "1.000" "0.000" "0.000" 0
"68236" "2/2/2007" "02:39:00" "0.228" "0.000" "244.650" "1.000" "0.000" "0.000" 0
"68237" "2/2/2007" "02:40:00" "0.226" "0.000" "243.870" "1.000" "0.000" "0.000" 0
"68238" "2/2/2007" "02:41:00" "0.226" "0.000" "243.550" "1.000" "0.000" "0.000" 0
"68239" "2/2/2007" "02:42:00" "0.338" "0.114" "243.690" "1.600" "0.000" "0.000" 0
"68240" "2/2/2007" "02:43:00" "0.338" "0.134" "244.630" "1.400" "0.000" "0.000" 0
"68241" "2/2/2007" "02:44:00" "0.334" "0.136" "244.630" "1.400" "0.000" "0.000" 0
"68242" "2/2/2007" "02:45:00" "0.334" "0.136" "244.710" "1.400" "0.000" "0.000" 0
"68243" "2/2/2007" "02:46:00" "0.332" "0.134" "244.650" "1.400" "0.000" "0.000" 0
"68244" "2/2/2007" "02:47:00" "0.330" "0.136" "245.050" "1.400" "0.000" "0.000" 0
"68245" "2/2/2007" "02:48:00" "0.328" "0.132" "244.390" "1.400" "0.000" "0.000" 0
"68246" "2/2/2007" "02:49:00" "0.328" "0.132" "244.290" "1.400" "0.000" "0.000" 0
"68247" "2/2/2007" "02:50:00" "0.326" "0.132" "244.340" "1.400" "0.000" "0.000" 0
"68248" "2/2/2007" "02:51:00" "0.324" "0.130" "243.980" "1.400" "0.000" "0.000" 0
"68249" "2/2/2007" "02:52:00" "0.324" "0.132" "244.190" "1.400" "0.000" "0.000" 0
"68250" "2/2/2007" "02:53:00" "0.322" "0.128" "243.590" "1.400" "0.000" "0.000" 0
"68251" "2/2/2007" "02:54:00" "0.322" "0.132" "244.430" "1.400" "0.000" "0.000" 0
"68252" "2/2/2007" "02:55:00" "0.322" "0.132" "244.090" "1.400" "0.000" "0.000" 0
"68253" "2/2/2007" "02:56:00" "0.296" "0.094" "243.410" "1.200" "0.000" "0.000" 0
"68254" "2/2/2007" "02:57:00" "0.224" "0.000" "243.090" "1.000" "0.000" "0.000" 0
"68255" "2/2/2007" "02:58:00" "0.226" "0.000" "243.430" "1.000" "0.000" "0.000" 0
"68256" "2/2/2007" "02:59:00" "0.224" "0.000" "243.150" "1.000" "0.000" "0.000" 0
"68257" "2/2/2007" "03:00:00" "0.226" "0.000" "243.890" "1.000" "0.000" "0.000" 0
"68258" "2/2/2007" "03:01:00" "0.226" "0.000" "244.150" "1.000" "0.000" "0.000" 0
"68259" "2/2/2007" "03:02:00" "0.226" "0.000" "243.940" "1.000" "0.000" "0.000" 0
"68260" "2/2/2007" "03:03:00" "0.226" "0.000" "243.730" "1.000" "0.000" "0.000" 0
"68261" "2/2/2007" "03:04:00" "0.224" "0.000" "243.080" "1.000" "0.000" "0.000" 0
"68262" "2/2/2007" "03:05:00" "0.226" "0.000" "243.410" "1.000" "0.000" "0.000" 0
"68263" "2/2/2007" "03:06:00" "0.268" "0.000" "243.940" "1.200" "0.000" "0.000" 0
"68264" "2/2/2007" "03:07:00" "0.304" "0.102" "244.250" "1.200" "0.000" "0.000" 0
"68265" "2/2/2007" "03:08:00" "0.304" "0.100" "243.950" "1.200" "0.000" "0.000" 0
"68266" "2/2/2007" "03:09:00" "0.304" "0.098" "243.680" "1.200" "0.000" "0.000" 0
"68267" "2/2/2007" "03:10:00" "0.302" "0.100" "243.830" "1.200" "0.000" "0.000" 0
"68268" "2/2/2007" "03:11:00" "0.300" "0.098" "243.410" "1.200" "0.000" "0.000" 0
"68269" "2/2/2007" "03:12:00" "0.298" "0.094" "242.850" "1.200" "0.000" "0.000" 0
"68270" "2/2/2007" "03:13:00" "0.298" "0.098" "243.440" "1.200" "0.000" "0.000" 0
"68271" "2/2/2007" "03:14:00" "0.296" "0.096" "243.180" "1.200" "0.000" "0.000" 0
"68272" "2/2/2007" "03:15:00" "0.296" "0.096" "243.200" "1.200" "0.000" "0.000" 0
"68273" "2/2/2007" "03:16:00" "0.284" "0.080" "242.890" "1.200" "0.000" "0.000" 0
"68274" "2/2/2007" "03:17:00" "0.224" "0.000" "242.680" "1.000" "0.000" "0.000" 0
"68275" "2/2/2007" "03:18:00" "0.224" "0.000" "243.180" "1.000" "0.000" "0.000" 0
"68276" "2/2/2007" "03:19:00" "0.226" "0.000" "243.350" "1.000" "0.000" "0.000" 0
"68277" "2/2/2007" "03:20:00" "0.226" "0.000" "244.000" "1.000" "0.000" "0.000" 0
"68278" "2/2/2007" "03:21:00" "0.226" "0.000" "244.090" "1.000" "0.000" "0.000" 0
"68279" "2/2/2007" "03:22:00" "0.302" "0.072" "243.940" "1.400" "0.000" "0.000" 0
"68280" "2/2/2007" "03:23:00" "0.338" "0.130" "243.900" "1.400" "0.000" "0.000" 0
"68281" "2/2/2007" "03:24:00" "0.334" "0.132" "244.170" "1.400" "0.000" "0.000" 0
"68282" "2/2/2007" "03:25:00" "0.334" "0.132" "244.400" "1.400" "0.000" "0.000" 0
"68283" "2/2/2007" "03:26:00" "0.332" "0.132" "244.440" "1.400" "0.000" "0.000" 0
"68284" "2/2/2007" "03:27:00" "0.376" "0.180" "244.690" "1.800" "0.000" "0.000" 0
"68285" "2/2/2007" "03:28:00" "0.414" "0.268" "245.490" "2.000" "0.000" "0.000" 0
"68286" "2/2/2007" "03:29:00" "0.412" "0.266" "245.260" "2.000" "0.000" "2.000" 0
"68287" "2/2/2007" "03:30:00" "0.408" "0.260" "244.390" "2.000" "0.000" "1.000" 0
"68288" "2/2/2007" "03:31:00" "0.408" "0.256" "243.580" "2.000" "0.000" "1.000" 0
"68289" "2/2/2007" "03:32:00" "0.406" "0.254" "243.340" "2.000" "0.000" "2.000" 0
"68290" "2/2/2007" "03:33:00" "0.404" "0.252" "242.890" "2.000" "0.000" "1.000" 0
"68291" "2/2/2007" "03:34:00" "0.402" "0.248" "242.200" "1.800" "0.000" "2.000" 0
"68292" "2/2/2007" "03:35:00" "0.400" "0.244" "241.800" "1.800" "0.000" "1.000" 0
"68293" "2/2/2007" "03:36:00" "0.400" "0.248" "242.230" "1.800" "0.000" "1.000" 0
"68294" "2/2/2007" "03:37:00" "0.312" "0.122" "242.510" "1.400" "0.000" "2.000" 0
"68295" "2/2/2007" "03:38:00" "0.306" "0.112" "242.550" "1.400" "0.000" "1.000" 0
"68296" "2/2/2007" "03:39:00" "0.306" "0.114" "242.930" "1.400" "0.000" "2.000" 0
"68297" "2/2/2007" "03:40:00" "0.308" "0.118" "243.820" "1.400" "0.000" "1.000" 0
"68298" "2/2/2007" "03:41:00" "0.308" "0.118" "244.100" "1.400" "0.000" "1.000" 0
"68299" "2/2/2007" "03:42:00" "0.306" "0.118" "243.840" "1.400" "0.000" "2.000" 0
"68300" "2/2/2007" "03:43:00" "0.302" "0.112" "242.680" "1.200" "0.000" "1.000" 0
"68301" "2/2/2007" "03:44:00" "0.300" "0.110" "242.240" "1.200" "0.000" "1.000" 0
"68302" "2/2/2007" "03:45:00" "0.300" "0.108" "241.900" "1.200" "0.000" "1.000" 0
"68303" "2/2/2007" "03:46:00" "0.300" "0.110" "242.350" "1.200" "0.000" "2.000" 0
"68304" "2/2/2007" "03:47:00" "0.300" "0.112" "242.660" "1.200" "0.000" "1.000" 0
"68305" "2/2/2007" "03:48:00" "0.298" "0.112" "242.720" "1.200" "0.000" "1.000" 0
"68306" "2/2/2007" "03:49:00" "0.298" "0.108" "242.040" "1.200" "0.000" "1.000" 0
"68307" "2/2/2007" "03:50:00" "0.296" "0.108" "241.850" "1.200" "0.000" "2.000" 0
"68308" "2/2/2007" "03:51:00" "0.390" "0.216" "242.220" "1.800" "0.000" "1.000" 0
